wandb: Currently logged in as: hungtrab (hungtrab-hanoi-university-of-science-and-technology) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run tx7gebrs
wandb: Tracking run with wandb version 0.23.1
wandb: Run data is saved locally in logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124/wandb/run-20251218_102055-tx7gebrs
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124
wandb: ⭐️ View project at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research
wandb: 🚀 View run at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research/runs/tx7gebrs
/home/hungchan/miniconda3/envs/rl_hf_course/lib/python3.10/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
--- Training Start: MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124 ---
>>> [Wrapper] Initialized Non-Stationary MiniGrid
    - reward_scale: linear
>>> Initializing PPO with kwargs: ['policy', 'env', 'learning_rate', 'gamma', 'verbose', 'tensorboard_log', 'n_steps', 'batch_size']
Using cuda device
Wrapping the env in a DummyVecEnv.
Wrapping the env in a VecTransposeImage.
Logging to logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124_0
---------------------------------
| rollout/           |          |
|    entropy_loss         | -0.0031        |
|    explained_variance   | 0.977          |
|    learning_rate        | 0.0003         |
|    loss                 | 4.2e-06        |
|    n_updates            | 1430           |
|    policy_gradient_loss | -1.54e-07      |
|    value_loss           | 1.19e-05       |
--------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.21          |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 145           |
|    time_elapsed         | 92            |
|    total_timesteps      | 74240         |
| train/                  |               |
|    approx_kl            | 2.1187589e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00307      |
|    explained_variance   | 0.975         |
|    learning_rate        | 0.0003        |
|    loss                 | 3.23e-06      |
|    n_updates            | 1440          |
|    policy_gradient_loss | -1.03e-07     |
|    value_loss           | 1.34e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.2           |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 146           |
|    time_elapsed         | 93            |
|    total_timesteps      | 74752         |
| train/                  |               |
|    approx_kl            | -6.170012e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00315      |
|    explained_variance   | 0.976         |
|    learning_rate        | 0.0003        |
|    loss                 | 2.74e-06      |
|    n_updates            | 1450          |
|    policy_gradient_loss | 1.06e-08      |
|    value_loss           | 1.37e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.07          |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 147           |
|    time_elapsed         | 94            |
|    total_timesteps      | 75264         |
| train/                  |               |
|    approx_kl            | 1.6298145e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00311      |
|    explained_variance   | 0.974         |
|    learning_rate        | 0.0003        |
|    loss                 | 3.4e-06       |
|    n_updates            | 1460          |
|    policy_gradient_loss | -1.16e-08     |
|    value_loss           | 1.44e-05      |
-------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5.04      |
|    ep_rew_mean          | 0.965     |
| time/                   |           |
|    fps                  | 799       |
|    iterations           | 148       |
|    time_elapsed         | 94        |
|    total_timesteps      | 75776     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.00308  |
|    explained_variance   | -0.00263  |
|    learning_rate        | 0.0003    |
|    loss                 | 0.00668   |
|    n_updates            | 1470      |
|    policy_gradient_loss | -1.32e-08 |
|    value_loss           | 0.0125    |
---------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 0.975         |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 149           |
|    time_elapsed         | 95            |
|    total_timesteps      | 76288         |
| train/                  |               |
|    approx_kl            | 1.2702076e-06 |
|    clip_fraction        | 0.00156       |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00267      |
|    explained_variance   | 0.255         |
|    learning_rate        | 0.0003        |
|    loss                 | 8.62e-06      |
|    n_updates            | 1480          |
|    policy_gradient_loss | -0.00115      |
|    value_loss           | 0.000517      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.985        |
| time/                   |              |
|    fps                  | 799          |
|    iterations           | 150          |
|    time_elapsed         | 96           |
|    total_timesteps      | 76800        |
| train/                  |              |
|    approx_kl            | 5.599577e-08 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00188     |
|    explained_variance   | 0.808        |
|    learning_rate        | 0.0003       |
|    loss                 | -5.18e-05    |
|    n_updates            | 1490         |
|    policy_gradient_loss | -3.08e-05    |
|    value_loss           | 2.43e-05     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.994        |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 151          |
|    time_elapsed         | 96           |
|    total_timesteps      | 77312        |
| train/                  |              |
|    approx_kl            | 7.799827e-09 |
